conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,89E+18;Mon Feb 24 03:09:18 +0000 2025;1128;Katanya mau 'efisiensi anggaran' tapi kok peluncuran danatara pake seremonial yang wah?? https://t.co/f78EDJEHZP;1,89E+18;https://pbs.twimg.com/media/GkhYHhIWsAAnjKy.jpg;;in;In your phone;21;14;406;https://x.com/tilehopper/status/1893860726285930589;1,25E+18;tilehopper
1,89E+18;Mon Feb 24 03:07:48 +0000 2025;0;Tanpa upaya nyata mengurangi jumlah koruptor yang terus merugikan negara efisiensi anggaran justru akan membuat keadaan semakin parah. #Opini #AdadiKompas https://t.co/qwe2Lxnxl8;1,89E+18;;;in;Palmerah, Jakarta;0;0;0;https://x.com/hariankompas/status/1893860351617216733;255866913;hariankompas
1,89E+18;Mon Feb 24 03:06:28 +0000 2025;1;HADAPI EFISIENSI ANGGARAN PA KOTA KEDIRI ATUR STRATEGI MATANG Kediri 24 Pebruari 2025 ==&gt;;;;;;;;;;;
1,89E+18;Mon Feb 24 03:05:37 +0000 2025;0;Pembekalan Retret Kepala Daerah Sri Mulyani Soroti Efisiensi Anggaran https://t.co/8DbcX5U45b;1,89E+18;;;in;Bogor, Indonesia;0;0;0;https://x.com/MediaVoi/status/1893859802142413292;1578222594;MediaVoi
1,89E+18;Mon Feb 24 03:00:02 +0000 2025;0;Efisiensi Anggaran Malaysia Pilih Potong Gaji Pejabat Tanpa Harus Korbankan Rakyat https://t.co/64vmUQ1SLe;1,89E+18;;;in;Indonesia;0;0;0;https://x.com/politiknesiacom/status/1893858395310239790;1953620240;politiknesiacom
1,89E+18;Mon Feb 24 02:52:04 +0000 2025;1;Kepala LPKA Pimpin Apel Pagi Pegawai Tekankan Efisiensi Anggaran di Lingkungan Pembinaan Optimalkan Program Pembinaan Terbaik Bagi Anak Binaan. #kemenimipas #Ditjenpas #pemasyarakatan #guardandguide #DitjenpasKalteng #IPutuMurdiana #infoimipas #lpkapalangkarayaceria https://t.co/7CZRkNPpWm;1,89E+18;https://pbs.twimg.com/media/GkhUVKdagAAwf6V.jpg;;in;;0;0;0;https://x.com/lpka_plk/status/1893856391997075846;1,67E+18;lpka_plk
1,89E+18;Mon Feb 24 02:50:00 +0000 2025;0;Efisiensi Anggaran Berpotensi Turunkan Pendapatan Jakarta #efisiensi #senin #anggaran #jakarta #efisiensianggaran #bpkd #pad #beritanasional https://t.co/UxL0A2eR4a;1,89E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1893855870418874471;1,77E+18;NasionalBerita_
1,89E+18;Mon Feb 24 02:48:58 +0000 2025;0;Pemerintah Dorong Efisiensi Anggaran untuk Pembangunan Berkelanjutan #EkonomiBangsaKuat https://t.co/F3BTgpAwTr;1,89E+18;https://pbs.twimg.com/media/GkhToJCXQAE-XEA.jpg;;in;20+;0;0;0;https://x.com/bxtrdd/status/1893855612175311044;1,54E+18;bxtrdd
1,89E+18;Mon Feb 24 02:47:58 +0000 2025;0;Efisiensi Anggaran Kunci Indonesia yang Lebih Kompetitif #EkonomiBangsaKuat https://t.co/xV36JexYvU;1,89E+18;https://pbs.twimg.com/media/GkhTZ91bkAAYb4o.jpg;;in;;0;0;0;https://x.com/pawsiet/status/1893855359002902778;7,67E+17;pawsiet
1,89E+18;Mon Feb 24 02:47:13 +0000 2025;0;Video: Kekhawatiran Penyintas Bom Bali di Tengah Efisiensi Anggaran LPSK https://t.co/OkbVyUtJwm;1,89E+18;;;in;JKT-INA;0;0;0;https://x.com/20detik/status/1893855170150486305;598959076;20detik
1,89E+18;Mon Feb 24 02:44:59 +0000 2025;0;Efisiensi pemangkasan anggaran oleh Presiden Prabowo Untuk menutup kebocoran anggaran Mengurangi kesempatan untuk korupsi Bagi yg keberatan marah Apakah akibat peluang mereka ditutup? Utk bisa makan dari mark up anggaran?;1,89E+18;;;in;West Borneo, Indonesia;0;0;0;https://x.com/IrawanRommi/status/1893854609866735746;1,35E+18;IrawanRommi
1,89E+18;Mon Feb 24 02:44:11 +0000 2025;0;terkait efisiensi dalam penggunaan anggaran belanja termasuk pada lingkungan Kejaksaan di seluruh Indonesia. Selain itu pimpinan Kejaksaan juga memberikan arahan terkait penataan perizinan seluruh klinik kesehatan pada setiap Kejaksaan Tinggi di seluruh Indonesia.;1,89E+18;;humaskejatisu;in;Jl. AH.Nasution No.1C Medan;0;0;0;https://x.com/humaskejatisu/status/1893854405360787483;1,05E+18;humaskejatisu
1,89E+18;Mon Feb 24 02:44:08 +0000 2025;0;KEJATI SUMUT IKUTI RAPAT PENGARAHAN TERKAIT EFISIENSI ANGGARAN BELANJA TA.2025. Medan pada hari Kamis 20/02/2025 di ruang rapat lantai II Kejati Sumatera Utara dilaksanakan rapat mendengar pengarahan terkait Penghematan Anggaran Belanja Kejaksaan Republik Indonesia https://t.co/y90qFtbSma;1,89E+18;https://pbs.twimg.com/media/GkhSWb-boAATRkH.jpg;;in;Jl. AH.Nasution No.1C Medan;0;1;0;https://x.com/humaskejatisu/status/1893854396032700855;1,05E+18;humaskejatisu
1,89E+18;Mon Feb 24 02:44:08 +0000 2025;15;@zarryhendrik Ya... dan lu akan selalu gagal memahami konteks dari kenapa kita marah banget ngeliat barang mewah itu ditengah gempuran efisiensi. Dengan logika yang sama semua anggaran yang diefisiensikan muter di rakyat juga kok terus kenapa buat air min;1,89E+18;;zarryhendrik;in;;0;0;2;https://x.com/MengawangTinggi/status/1893854392849142038;2311518066;MengawangTinggi
1,89E+18;Mon Feb 24 02:40:58 +0000 2025;4;Bilangnya si Efisiensi Anggaran ? Tapii... ~ https://t.co/IgCRCu2X5r;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893853313139105792/pu/img/wUDjDhy4DNgYJNY6.jpg;;in;;0;0;0;https://x.com/Neiska21/status/1893853599731454344;1,76E+18;Neiska21
1,89E+18;Mon Feb 24 02:38:05 +0000 2025;0;Bisa2 nya ini anggaran setahun yg kerjanya selalu tiap hri dipotong 75% minus berdarah namanya. Efisiensi tai anjing lah capek gua ngakalin supaya kuantitas dan kualitas tdk ada yg dikurangi bgsd;1,89E+18;;;in;;0;0;0;https://x.com/Bibibux19/status/1893852874368549344;1,88E+18;Bibibux19
1,89E+18;Mon Feb 24 02:29:36 +0000 2025;0;beri aja alasan Mematuhi Efisiensi Anggaran yang dicanangkan Presiden ...;1,89E+18;;;in;anywhere;0;0;0;https://x.com/ompom/status/1893850736980529452;80272030;ompom
1,89E+18;Mon Feb 24 02:28:50 +0000 2025;1;#Repost ・・・ Sebagai tindak lanjut atas Instruksi Presiden (Inpres) Republik Indonesia Nomor 1 Tahun 2025 pagu anggaran Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) Tahun Anggaran 2025 setelah efisiensi disepakati oleh Komisi II DPR RI https://t.co/uswnS9wCpc;1,89E+18;https://pbs.twimg.com/media/GkhPBvebkAAJk9-.jpg;;in;;0;0;0;https://x.com/kantahkotabatu/status/1893850546102018467;9,82E+17;kantahkotabatu
1,89E+18;Mon Feb 24 02:27:28 +0000 2025;1;Menunggu gubernur bupati dan walikota jg menteri yg gagah an retreat dg buang anggaran ketika sdg bicara program omon efisiensi kira siapa yg duluan terciduk kpk..? https://t.co/8mMkqROYE6;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893850089858437120/pu/img/fAkTOeLauZJxQsOU.jpg;;in;;1;0;0;https://x.com/bhiarayyaamanda/status/1893850200533352773;1939558303;bhiarayyaamanda
1,89E+18;Mon Feb 24 02:24:21 +0000 2025;0;Dikeluarkannya Instruksi Presiden RI Nomor 1 Tahun 2025 tentang efisiensi anggaran perlu dipandang sebagai peluang sekaligus tantangan bagi dunia pariwisata. #SekretarisDaerahDIY #BenySuharsono #JogjaIstimewa #HumasJogja https://t.co/tYGCJ8kMWH;1,89E+18;https://pbs.twimg.com/media/Gkg6jLkaMAAu_ct.jpg;;in;Yogyakarta, Indonesia;0;3;0;https://x.com/humas_jogja/status/1893849414533255436;8,04E+17;humas_jogja
1,89E+18;Mon Feb 24 02:23:20 +0000 2025;1;#Repost ・・・ Halo #SobATRBPN Menteri ATR/Kepala BPN Nusron Wahid menghadiri rapat bersama Komisi II DPR RI pada Rabu (12/2/2024). Agenda ini membahas kesepakatan pagu anggaran Kementerian ATR/BPN tahun 2025 dari yang semula Rp6 4 Triliun setelah efisiensi menjadi Rp4 4 T https://t.co/wL5B6mez5Q;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893848532160765952/pu/img/8bXTM7XaCBLkvCgD.jpg;;in;;0;0;0;https://x.com/kantahkotabatu/status/1893849158882037837;9,82E+17;kantahkotabatu
1,89E+18;Mon Feb 24 02:22:46 +0000 2025;1;Efisiensi anggaran ini gila. Buset panas bgt ini rumah sakit ;1,89E+18;;;in;;0;0;0;https://x.com/kabjagiaja/status/1893849018234442141;1,22E+18;kabjagiaja
1,89E+18;Mon Feb 24 02:22:40 +0000 2025;0;Hi #SahabatBahari Apel pagi hari ini (24/2) dengan pembina apel Kepala PPN Pekalongan menyampaikan terkait efisiensi anggaran &amp;;;;;;;;;;;
1,89E+18;Mon Feb 24 02:21:45 +0000 2025;0;Cepat efisiensi anggaran konsumsi dan beli ini aja. https://t.co/v1b2jqdS83;1,89E+18;https://pbs.twimg.com/media/GkhNagOaYAALGPF.jpg;;in;;0;1;0;https://x.com/icedhotea/status/1893848763417948167;163357232;icedhotea
1,89E+18;Mon Feb 24 02:20:04 +0000 2025;0;Tentang efisiensi anggaran Apapun itu kupas terlebih dahulu jangan langsung telen aja keselek lagi nanti.;1,89E+18;;;in;atlantis;0;0;0;https://x.com/valstar25/status/1893848336383242347;1,74E+18;valstar25
1,89E+18;Mon Feb 24 02:19:05 +0000 2025;5;@gamapila @revania__says Bener tapi pasti bakal lebih baik teknik efisiensi nya minimal kementriannya ga gendut kayak sekarang lah dan dia juga mungkin bakal mangkas anggaran dr atas dulu ga kayak senarang yg di pangkas yg di bawah yg dia sama circle nya ;1,89E+18;;gamapila;in;;0;0;0;https://x.com/Noiir_098/status/1893848091343601899;1,17E+18;Noiir_098
1,89E+18;Mon Feb 24 02:18:28 +0000 2025;375;Ada banyak hal yang bisa dikritik dari anggaran Kemhan seperti pembentukan 100 batalyon baru atau penugasan TNI untuk mengurus pertanian/pangan. Tapi di situ yang disorot malah pengadaan sucad? Ditambah lg lembaga paling aman ? Kemhan juga kena efisiensi 27T;1,89E+18;;;in;Indonesia;7;24;78;https://x.com/tweetmiliter/status/1893847936318263420;552637929;tweetmiliter
1,89E+18;Mon Feb 24 02:12:46 +0000 2025;0;@szahralf kena efisiensi anggaran jadi nyari wang sendiri;1,89E+18;;szahralf;in;localhost;0;0;0;https://x.com/chrisnaadhip/status/1893846501836644581;1540591375;chrisnaadhip
1,89E+18;Mon Feb 24 02:10:27 +0000 2025;2;@anto42015 @muchlis_ar @rizkiadrian harusnya point dilarangnya dalam rangka efisiensi baru pas selain bisa menyindir kebijakan pemerintah yang ngabisin anggaran utk hal yg boleh dikatakan kurang bermanfaat bisa juga menambah simpati rakyat. tapi ini alasa;1,89E+18;;anto42015;in;;0;0;0;https://x.com/Abou_Omar20/status/1893845917704307027;1,17E+18;Abou_Omar20
1,89E+18;Mon Feb 24 02:09:03 +0000 2025;0;Harus lebih giat lagi deh kerja nya kalo gamau kena dampak efisiensi anggaran pak presiden..;1,89E+18;;;in;Indonesia;0;0;0;https://x.com/syifarach/status/1893845566246834263;86482995;syifarach
1,89E+18;Mon Feb 24 02:08:04 +0000 2025;0;@Catatan_ali7 Apa itu efisiensi anggaran? Berak.;1,89E+18;;Catatan_ali7;in;;0;0;0;https://x.com/ekdghfkdl/status/1893845320364110097;1,87E+18;ekdghfkdl
1,89E+18;Mon Feb 24 02:06:28 +0000 2025;273;Efisiensi Anggaran Mendorong Pembangunan Berkelanjutan #EkonomiBangsaKuat https://t.co/snnhi8TvIG;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893844863424098304/pu/img/QN-FHVmuXjbojlu_.jpg;;in;;0;266;262;https://x.com/GenZNusantara/status/1893844916708536606;2377352785;GenZNusantara
1,89E+18;Mon Feb 24 02:04:03 +0000 2025;0;@prabowo Mewahnya kehidupan para pejabat sedangkan rakyat merasakan dampak efisiensi anggaran;1,89E+18;;prabowo;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/zijkier/status/1893844305657176423;1,62E+18;zijkier
1,89E+18;Mon Feb 24 02:03:51 +0000 2025;0;Efisiensi anggaran tidak akan berdampak terhadap sektor pendidikan https://t.co/d8M1V23BZT;1,89E+18;https://pbs.twimg.com/media/GkhJKz-bYAAg-ug.jpg;;in;Bali, Indonesia;0;0;0;https://x.com/JhingO1/status/1893844257590419716;2354223986;JhingO1
1,89E+18;Mon Feb 24 01:56:20 +0000 2025;0;Sektor Pendidikan tidak berdampak efisiensi anggaran https://t.co/PK0CMQlaEo;1,89E+18;;;in;;0;0;0;https://x.com/ud24185000/status/1893842364134731832;1,66E+18;ud24185000
1,89E+18;Mon Feb 24 01:54:03 +0000 2025;1;@kompascom Apakah kepolisian gak kena efisiensi anggaran;1,89E+18;;kompascom;in;Earth ;0;0;0;https://x.com/vellowMe/status/1893841789892587673;373490924;vellowMe
1,89E+18;Mon Feb 24 01:52:12 +0000 2025;0;Isu pembatalan seleksi CPNS 2025 mencuat seiring kebijakan efisiensi anggaran yang tertuang dalam Instruksi Presiden Nomor 1 Tahun 2025. https://t.co/Pu93M4Dzil;1,89E+18;;;in;;0;1;0;https://x.com/SuaraTrenggalek/status/1893841326027727239;1,83E+18;SuaraTrenggalek
1,89E+18;Mon Feb 24 01:50:36 +0000 2025;1;@ardisatriawan Katanya efisiensi anggaran tidak berdampak pada pendidikan #IndonesiaGelap;1,89E+18;;ardisatriawan;in;Grindelwald, Switzerland;0;0;0;https://x.com/PenculikBangsat/status/1893840923731079455;164370154;PenculikBangsat
1,89E+18;Mon Feb 24 01:48:06 +0000 2025;0;@ch_chotimah2 Efisiensi anggaran tapi 13 M hanya utk gojet2an...apa itu yg rakyat inginkan?;1,89E+18;;ch_chotimah2;in;;0;0;0;https://x.com/cahdwibud/status/1893840293192999249;2713403178;cahdwibud
1,89E+18;Mon Feb 24 01:47:25 +0000 2025;0;Banyak banget netizen yg TERGOCEK dengan postingan Bu dok ini salah satu indikasi literasi di ENDONESAH masih kurang tapi pemerintahan skrg malah ngurangin anggaran pendidikan dengan dalih EFISIENSI. Efisiensi NDASMU COK !!;1,89E+18;;;in;Yogyakarta, Indonesia;0;0;0;https://x.com/memoriaofbale/status/1893840122572870116;575886314;memoriaofbale
1,89E+18;Mon Feb 24 01:44:49 +0000 2025;0;@uranus747 @bengkeldodo Bisa ngitung ga mas. Berapa pengeluaran biaya dgn menambah departemen dan wamen Berapa efisiensi anggaran yg didapatkan ? Heleh.. yg omong tak pakai data. Inilah omon omon.. Hitung dulu mas;1,89E+18;;uranus747;in;;0;1;0;https://x.com/hidayatferi19/status/1893839465841315996;1,08E+18;hidayatferi19
1,89E+18;Mon Feb 24 01:38:53 +0000 2025;0;baru hari pertama masuk kampus udah ada pengumuman kalo bakal online kelasnya soalnya kampus kena efisiensi anggaran;1,89E+18;;;in;everywhere i go;0;1;0;https://x.com/oshioshioishi/status/1893837974611103874;1,24E+18;oshioshioishi
1,89E+18;Mon Feb 24 01:37:19 +0000 2025;1;@Kikuoka_Oni Ekornya kena efisiensi anggaran si meng;1,89E+18;;Kikuoka_Oni;in;Jakarta Capital Region;0;1;0;https://x.com/vasagoburn1/status/1893837578106773916;7,70E+17;vasagoburn1
1,89E+18;Mon Feb 24 01:36:27 +0000 2025;1;@MorphoMenelausX Efisiensi yg tdk masuk akal! Rezim jg memanfaatkan persepsi buruk awam atas kinerja ASN untuk mendukung pemotongan anggaran! Semua kepala UPT dan pejabat eselon yg saya kenal sdh pasrah krn yg ada hny gaji. Internet mati pelayanan publik ;1,89E+18;;MorphoMenelausX;in;Tasikmalaya - Blora - Malang;0;0;0;https://x.com/AswaTaksaka/status/1893837360606900706;1,58E+18;AswaTaksaka
1,89E+18;Mon Feb 24 01:34:46 +0000 2025;0;@CahBajang2 @Tipiku_Rusak @KaZep7 ada tuntutan mahasiswa yg patut di dukung ada pula tuntutan yg ditunggangi politisi masalah efisiensi anggaran perlu dilakukan evaluasi agar tdk berdampak sistemik;1,89E+18;;CahBajang2;in;;0;0;0;https://x.com/bobexlbud/status/1893836940115390725;9,92E+17;bobexlbud
1,89E+18;Mon Feb 24 01:26:45 +0000 2025;0;kegiatan udah jalan semua tiba tiba perubahan anggaran akhirnya nombokin kerja malah keluar duit. oh efisiensi efisiensi;1,89E+18;;;in;;0;0;0;https://x.com/RizkyDLaksana/status/1893834920616743111;9,08E+17;RizkyDLaksana
1,89E+18;Mon Feb 24 01:25:42 +0000 2025;0;katanya efisiensi anggaran minumnya larrist aja pak;1,89E+18;;;in;;0;0;0;https://x.com/putt_drsn/status/1893834654521725274;405357733;putt_drsn
1,89E+18;Mon Feb 24 01:17:55 +0000 2025;0;@ArdyanPradana10 @NenkMonica @BudiSan75825121 Maaf bang kira-kira kenapa informasinya dibilang hoax? Hoax nya yg mana? Saya taunya uang hasil efisiensi anggaran diarahkan ke Danantara;1,89E+18;;ArdyanPradana10;in;Indonesia;0;0;0;https://x.com/maelokak/status/1893832699590094943;110647489;maelokak
1,89E+18;Mon Feb 24 01:16:22 +0000 2025;1;Berdasarkan Surat dari Menteri Keuangan No. S-57/MK.02/02/2025 tertanggal 13 Februari 2025 tentang efisiensi anggaran maka PA Labuha tidak lagi menerima perkara prodeo (pembebasan biaya perkara) serta pelaksanaan sidang di luar gedung (sidang keliling) ditiadakan https://t.co/JtPYBq36JG;1,89E+18;https://pbs.twimg.com/media/Gkg-cAlXEAA9pea.jpg;;in;Halmahera Selatan;0;0;1;https://x.com/palabuhahalsel/status/1893832306097365012;1,72E+18;palabuhahalsel
1,89E+18;Mon Feb 24 01:12:30 +0000 2025;0;Efisiensi anggaran udah penambahan jam kerja juga udah next apalagi;1,89E+18;;;in;;0;1;0;https://x.com/Ceclyaa/status/1893831334587502953;1,82E+18;Ceclyaa
1,89E+18;Mon Feb 24 01:08:13 +0000 2025;0;@Lembayung071 @KPK_RI @prabowo @gibran_tweet Kegiatan tidak bermutu tidak bermanfaat buat masyarakat efisiensi anggaran ndasmu;1,89E+18;;Lembayung071;in;;0;0;0;https://x.com/BangJarwoSopo7/status/1893830255288147982;1,77E+18;BangJarwoSopo7
1,89E+18;Mon Feb 24 01:07:32 +0000 2025;0;Efisiensi anggaran tai ledig;1,89E+18;;;in;Indonesia;0;0;0;https://x.com/OryzaHermanto/status/1893830084676526503;485574610;OryzaHermanto
1,89E+18;Mon Feb 24 01:05:45 +0000 2025;0;implementasi dari kebijakan efisiensi anggaran yang dilakukan secara tiba-tiba acak tanpa perencanaan dan tanpa basis riset ilmiah menunjukan praktek kekuasaan yang masih amatiran;1,89E+18;;singa__gurun;in;;0;0;0;https://x.com/singa__gurun/status/1893829636036968743;1,24E+18;singa__gurun
1,89E+18;Mon Feb 24 01:03:15 +0000 2025;0;@MorphoMenelausX Es 3 4 5 gw setuju mereka pusing. Apalagi kalo kena efisiensi tapi target sama atau bahkan dinaikan.. Kalo es 1 dan 2 mah anteng gaji dan tunjangan aman. Serba salah juga kalo bisa capai target/melebihi target dianggap 'berarti selama ini;1,89E+18;;MorphoMenelausX;in;Bekasi Timur, Indonesia;0;0;0;https://x.com/innovagajelas/status/1893829006333514011;1,74E+18;innovagajelas
1,89E+18;Mon Feb 24 01:02:20 +0000 2025;0;@GunRomli efisiensi anggaran.kpk layak di bubarkan;1,89E+18;;GunRomli;in;;0;0;0;https://x.com/JhoUno6/status/1893828774162022455;1,43E+18;JhoUno6
1,89E+18;Mon Feb 24 01:01:28 +0000 2025;1;Anggaran pendidikan dipangkas gaji politician kok nggak? KeBiJaKaN-kEbiJaKaN emangnya bijak? Efisiensi tapi kok gak efisien? Makanan Bergizi Gratis Untuk perut pemerintah ya? Untuk para siswa nya mana!? LDBI dihilangkan lama-lama pala mu ku hilangkan juga #IndonesiaGelap;1,89E+18;;;in;;0;0;0;https://x.com/love_sweets333/status/1893828557350006820;1,79E+18;love_sweets333
1,89E+18;Mon Feb 24 00:59:22 +0000 2025;0;@KangManto123 katanya efisiensi tapi hambur hamburkan anggaran demi retret. ga konsisten ah.;1,89E+18;;KangManto123;in;INDONESIA-BANDUNG CITY;0;0;0;https://x.com/nickorulli/status/1893828028263751977;335273371;nickorulli
1,89E+18;Mon Feb 24 00:57:48 +0000 2025;0;saya tidak keberatan dengan kebijakan efisiensi anggaran asalkan melalui prosedur yang tepat misalnya melalui konsultasi dengan badan legislasi maka hasilnya akan dapat dipertanggungjawabkan;1,89E+18;;;in;;0;1;0;https://x.com/singa__gurun/status/1893827635312030056;1,24E+18;singa__gurun
1,89E+18;Mon Feb 24 00:57:45 +0000 2025;3;#IndonesiaGelap Katanya demi Efisiensi Anggaran eh... Nyatanya malah Rakyat yg dikorbanin #IndonesiaGelap Demi Prog MBG malah Prog Pendidikannya yg digembosin https://t.co/AV45RMdYGn;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893827560020361216/pu/img/RfQ-NGSKfKqPyMmp.jpg;;in;;0;0;2;https://x.com/Boediantar4/status/1893827621776977930;1,38E+18;Boediantar4
1,89E+18;Mon Feb 24 00:55:58 +0000 2025;0;zoom ipb kena efisiensi anggaran kh https://t.co/pAyiq6h3cl;1,89E+18;https://pbs.twimg.com/media/Gkg5xykXkAAJStA.jpg;;in;;0;0;0;https://x.com/ciggaretesnt_/status/1893827173426790673;1,38E+18;ciggaretesnt_
1,89E+18;Mon Feb 24 00:50:31 +0000 2025;0;@kompascom Ga lulus ulang lagi...anggaran lagi Efisiensi lagi .... Gas;1,89E+18;;kompascom;in;;0;0;0;https://x.com/terbaikh1/status/1893825801432215865;1,53E+18;terbaikh1
1,89E+18;Mon Feb 24 00:47:14 +0000 2025;0;@yonobubut70 Bubarkan aja KPK bila tidak bisa bekerja sesuai fungsinya Tuk apa masyarakat diminta cari bukti terus kalian ngapain ? Sudah tepat dibubarkan tuk efisiensi anggaran koq;1,89E+18;;yonobubut70;in;Grindelwald, Switzerland;0;1;0;https://x.com/PenculikBangsat/status/1893824975573827980;164370154;PenculikBangsat
1,89E+18;Mon Feb 24 00:44:34 +0000 2025;0;@irwndfrry Yes efisiensi dimana2 yang dipangkas anggaran pejabatnya bukan anggaran buat rakyat nya...cmiww;1,89E+18;;irwndfrry;in;;0;0;0;https://x.com/Johnwick2122/status/1893824305126859059;479241538;Johnwick2122
1,89E+18;Mon Feb 24 00:31:38 +0000 2025;0;@fuyunohanangis Ini kayak dua temanku yg voters 02 ngeluh soal efisiensi anggaran. Ku pikir mereka udah mulai ngeh kalo rezim ini bermasalah tau-taunya temenku nyeletuk tapi kan udah ada isu kalo yg ikut demo Indonesia Gelap itu orangnya PD*IP aku yang ud;1,89E+18;;fuyunohanangis;in;;0;0;0;https://x.com/clownsphe/status/1893821049617199202;1,21E+18;clownsphe
1,89E+18;Mon Feb 24 00:29:08 +0000 2025;0;@Antobrock Tidak ada PHK pegawai akibat efisiensi anggaran;1,89E+18;;Antobrock;in;;0;0;0;https://x.com/putraghani00/status/1893820421641851356;1,75E+18;putraghani00
1,89E+18;Mon Feb 24 00:24:57 +0000 2025;0;@Antobrock Efisiensi anggaran tingkatkan efektivitas pengeluaran daerah;1,89E+18;;Antobrock;in;;0;0;0;https://x.com/CaCaIca12_/status/1893819368699470127;1,86E+18;CaCaIca12_
1,89E+18;Mon Feb 24 00:24:16 +0000 2025;0;@tham878 Buzzer koplak Buzzer masuk angin....suka2 Partailah...mereka bukan Mentri kepala Daerah masih dibawah naungan Partai yg sll mengedepankan Negara tapi buat apa retreat anggaran yg dikeluarkan lumayan besar katanya Efisiensi dana....;1,89E+18;;tham878;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Sinagabonor80/status/1893819197320274031;2591071393;Sinagabonor80
1,89E+18;Mon Feb 24 00:18:48 +0000 2025;0;MAU SAMPE KAPAN GW HARUS NGERASAIN KAYAK GINI TERUS? 3 BULAN LOH ANGGARAN KALIAN KENA EFISIENSI KAH SAMPE SEGITU LAMANYA GA DI BENERIN? UDAH BANYAK YG KOMPLAIN TAPI GA DI BENERIN BERARTI SALAH DI KALIAN YG TONE DEAF HALTE PERINTIS KEMERDEKAAN @PT_Transjakarta https://t.co/GFFYvljJEd;1,89E+18;https://pbs.twimg.com/media/GkgxQ5CbYAA5kx-.jpg;;in;JaePil Nation's 🐥🐰;0;2;0;https://x.com/tikahapr_/status/1893817820653232333;1049512560;tikahapr_
1,89E+18;Mon Feb 24 00:18:28 +0000 2025;0;@tonybulumanu @ch_chotimah2 Ya klo mau nyantai gak ush jd pejabat. Itu buat bayarin dr malakin rakyat juga. Kan kemaren koar2 efisiensi sampek2 anggaran pendidikan dipotong buat acara n manusia2 gak berguna;1,89E+18;;tonybulumanu;in;;0;0;0;https://x.com/YasintaIcha/status/1893817738453246151;1,34E+18;YasintaIcha
1,89E+18;Mon Feb 24 00:17:02 +0000 2025;2;@kompascom Lulus versi apa? Aturannya apa? Buang anggaran iya. Percuma dong ada efisiensi anggaran;1,89E+18;;kompascom;in;;0;0;0;https://x.com/Silviaxtwit/status/1893817377126601025;7,11E+17;Silviaxtwit
1,89E+18;Mon Feb 24 00:16:19 +0000 2025;0;@prabowo efisiensi anggaran utk rakyat ? nd4smu... tu lihat harga air putih di meja para badut;1,89E+18;;prabowo;in;;0;0;0;https://x.com/Hotatos80/status/1893817194846273631;1,83E+18;Hotatos80
1,89E+18;Mon Feb 24 00:15:43 +0000 2025;0;Pak @prabowo will launch Danantara today. Here s the benefits dari efisiensi anggaran dan dananya diproduktifitaskan di Danantara;1,89E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/mecomuhammad/status/1893817045050966077;43863522;mecomuhammad
1,89E+18;Mon Feb 24 00:11:07 +0000 2025;0;@jackjackparrr Aspirasi apaan? Menentang efisiensi? Lh wong efisiensi utk para pejabat &amp;;;;;;;;;;;
1,89E+18;Sun Feb 23 23:54:43 +0000 2025;0;@Fahrihamzah Sudahlah main tentaraan²nya bro buat malu &amp;;;;;;;;;;;
1,89E+18;Sun Feb 23 23:52:01 +0000 2025;2;Jadi efisiensi anggaran buat suntik danantara?;1,89E+18;;;in;JKT ✈️ Gadigal unceded land;0;3;4;https://x.com/maidina__/status/1893811079592939839;46278713;maidina__
1,89E+18;Sun Feb 23 23:46:35 +0000 2025;0;@Catatan_ali7 Efisiensi anggaran Ndasmu?;1,89E+18;;Catatan_ali7;in;Purwokerto;0;0;0;https://x.com/tiswosolihin6/status/1893809710941298751;1,20E+18;tiswosolihin6
1,89E+18;Sun Feb 23 23:42:55 +0000 2025;0;Negara yg waras ga ngorbanin rakyat dan memelihara kekayaan pejabat demi efisiensi anggaran btw Kita bukannya nggak normal emang gila aja;1,89E+18;;;in;;0;0;0;https://x.com/sky_transparan/status/1893808788215415186;1,38E+18;sky_transparan
1,89E+18;Sun Feb 23 23:40:35 +0000 2025;1;Efisiensi anggaran diberbagai sektor yg merugikan masyarakat Subsidi BBM bakal dicabut yg mana masih banyak masyarakat yg membutuhkan Bolehlah rakyat gk bayar pajak jga? Kan imbal baliknya dihapus smua Rakyat skrg ngerasain apa? Pembangunan infrastruktur? Pendidikan? Kesehatan?;1,89E+18;;;in;;0;1;0;https://x.com/nanov_1308/status/1893808202195620173;1309011000;nanov_1308
